20080701080836.75,32.64,105.36
20080701081852.54,32.65,105.36
20080701082740.59,32.26,104.93
20080701083417.74,31.26,103.44
20080701091113.96,32.66,105.37
20080701091246.96,32.51,105.06
20080701094059.14,32.38,105.46
20080701094630.06,31.78,106.81
20080701095032.49,32.63,105.34
20080701095449.95,32.70,105.38
20080701105750.50,32.24,104.69
20080701111259.71,32.27,104.80
20080701112358.54,32.54,105.23
20080701114034.53,31.43,104.94
20080701114411.80,30.89,107.03
20080701114515.91,31.76,104.28
20080701115100.99,31.37,103.69
20080701115611.76,32.60,105.30
20080701121155.29,31.84,105.16
20080701122103.08,30.96,103.20
20080701123317.85,32.37,104.95
20080701125018.82,31.43,103.81
20080701130219.29,31.32,103.20
20080701131331.93,32.05,104.12
20080701131607.34,31.32,103.21
20080701131818.77,31.31,103.64
20080701133026.57,31.27,103.59
20080701133817.67,31.73,104.14
20080701135127.45,31.25,103.58
20080701135257.47,32.37,105.11
20080701141208.12,32.42,105.19
20080701142732.19,31.37,104.11
20080701143241.33,32.58,105.28
20080701144344.14,31.18,103.48
20080701144750.20,32.56,105.19
20080701145130.75,32.22,104.61
20080701145439.06,31.82,104.28
20080701150600.01,31.25,103.64
20080701151428.87,32.32,105.15
20080701152420.75,32.32,104.79
20080701153321.68,31.47,104.14
20080701154034.33,30.98,103.14
20080701160318.07,30.75,104.76
20080701160846.10,32.73,105.58
20080701161249.91,32.52,105.20
20080701161527.50,32.39,105.55
20080701170037.40,32.43,105.10
20080701170644.02,31.43,103.86
20080701171112.80,31.04,105.26
20080701171244.76,31.76,104.12
20080701171559.25,31.97,105.07
20080701171848.61,32.58,105.25
20080701175405.71,32.51,105.29
20080701175621.10,31.78,104.74
20080701180829.21,32.16,103.31
20080701182707.41,32.72,105.22
20080701183524.51,32.67,105.29
20080701184612.98,32.21,104.54
20080701185241.14,31.38,103.90
20080701185606.03,30.94,103.30
20080701190000.02,31.95,104.38
20080701190545.68,32.35,105.12
20080701190844.91,31.80,104.14
20080701191543.09,31.36,103.89
20080701191653.56,32.62,105.39
20080701192151.71,32.37,105.06
20080701193239.78,32.84,105.43
20080701193655.78,31.31,103.75
20080701193810.90,31.80,104.22
20080701195751.32,32.07,104.31
20080701200708.39,31.31,103.48
20080701202142.05,31.46,103.93
20080701205206.07,32.39,104.91
20080701205733.24,32.43,105.05
20080701205950.82,31.29,103.45
20080701210702.67,32.33,105.14
20080701211450.96,31.10,103.32
20080701211640.80,31.80,104.29
20080701213107.28,32.51,105.09
20080701213549.00,32.22,104.70
20080701213825.90,31.39,103.79
20080701215209.16,31.77,104.15
20080701222923.64,31.88,103.91
20080701230221.86,31.85,104.24
20080701230649.11,32.18,104.63
20080701231017.92,32.76,105.57
20080701233204.69,32.49,105.32
20080701234242.48,31.26,103.58
20080701234842.91,31.17,103.50
20080701235113.24,31.14,103.35
20080701235930.40,31.82,104.14
20080702000643.67,31.14,103.34
20080702001236.09,32.28,104.93
20080702001746.30,32.57,105.25
20080702002236.70,31.69,104.82
20080702002409.04,31.99,104.00
20080702002510.93,31.75,105.85
20080702002950.11,31.23,103.45
20080702003821.42,31.14,103.50
20080702004127.02,32.57,105.37
20080702004833.16,31.21,103.56
20080702005142.88,31.80,104.31
20080702010038.77,32.68,105.37
20080702010416.26,31.80,104.28
20080702010635.92,32.47,105.07
20080702011538.37,32.24,105.07
20080702011925.21,32.26,104.83
20080702012317.39,32.49,105.18
20080702012816.63,31.83,104.30
20080702013319.22,31.80,104.22
20080702014215.85,32.30,104.97
20080702020055.66,32.06,104.72
20080702020320.08,32.64,105.41
20080702020754.36,31.83,104.36
20080702021621.03,32.53,105.16
20080702022011.49,32.37,105.88
20080702022410.71,31.84,104.20
20080702022742.62,32.21,104.55
20080702023718.52,31.79,103.92
20080702024737.05,32.70,105.36
20080702024901.38,31.82,104.24
20080702025513.49,32.48,105.17
20080702025915.08,30.57,104.65
20080702031642.91,31.30,104.03
20080702031850.21,31.73,104.62
20080702032944.34,32.34,105.17
20080702033219.24,31.61,105.04
20080702034239.24,31.23,105.70
20080702034357.45,32.22,104.79
