20080701080836.68,32.63,105.34
20080701081852.30,32.65,105.38
20080701082740.63,32.26,104.92
20080701083419.99,31.27,103.26
20080701091112.97,32.69,105.39
20080701091247.37,32.47,105.07
20080701094100.06,32.30,105.44
20080701094644.37,32.92,106.54
20080701095032.25,32.62,105.36
20080701095449.57,32.69,105.38
20080701105750.38,32.22,104.69
20080701111259.66,32.27,104.78
20080701112358.88,32.48,105.20
20080701113730.49,33.37,105.34
20080701114517.47,31.77,104.25
20080701115101.46,31.35,103.72
20080701115611.71,32.59,105.32
20080701121154.81,31.92,105.08
20080701122102.65,30.98,103.23
20080701123320.28,32.35,104.93
20080701125019.61,31.40,103.79
20080701130219.47,31.31,103.20
20080701131332.20,32.08,104.12
20080701131607.54,31.31,103.18
20080701131817.75,31.28,103.56
20080701133026.33,31.29,103.59
20080701133817.65,31.71,104.11
20080701135127.57,31.22,103.58
20080701135257.88,32.36,105.11
20080701141209.00,32.49,105.13
20080701143241.21,32.53,105.28
20080701144343.93,31.17,103.45
20080701144750.82,32.55,105.14
20080701145131.20,32.22,104.59
20080701145438.95,31.83,104.26
20080701150559.25,31.24,103.63
20080701151432.11,32.45,105.57
20080701152422.72,32.25,104.79
20080701154034.34,30.91,103.01
20080701160317.57,30.70,104.76
20080701160846.18,32.77,105.58
20080701161249.92,32.49,105.15
20080701161527.46,32.40,105.56
20080701170037.37,32.37,105.09
20080701170644.30,31.42,103.85
20080701171133.59,32.52,104.96
20080701171244.60,31.75,104.06
20080701171601.51,31.81,105.12
20080701171848.24,32.56,105.26
20080701175406.04,32.50,105.30
20080701175633.80,32.60,105.34
20080701180837.71,31.95,104.20
20080701182707.19,32.70,105.21
20080701183524.77,32.64,105.28
20080701184612.95,32.16,104.61
20080701185245.17,31.35,103.77
20080701185605.76,30.94,103.33
20080701185959.20,31.95,104.32
20080701190547.94,32.45,105.32
20080701190844.49,31.79,104.28
20080701191543.10,31.37,103.90
20080701191653.38,32.62,105.39
20080701192152.07,32.35,105.06
20080701193240.56,32.80,105.45
20080701193655.15,31.27,103.69
20080701193810.61,31.76,104.21
20080701195751.69,32.04,104.50
20080701200708.11,31.31,103.48
20080701202141.18,31.43,103.87
20080701205205.63,32.36,104.88
20080701205733.63,32.43,105.05
20080701205950.55,31.28,103.45
20080701210705.72,32.37,104.99
20080701211450.82,31.09,103.32
20080701211640.63,31.86,104.17
20080701213108.04,32.40,105.05
20080701213549.22,32.18,104.74
20080701213826.28,31.38,103.80
20080701215208.97,31.74,104.21
20080701222923.53,31.85,103.89
20080701230222.70,31.84,104.24
20080701230649.94,32.26,104.64
20080701231018.04,32.79,105.61
20080701233206.26,32.51,105.21
20080701234242.45,31.27,103.56
20080701234841.74,31.14,103.54
20080701235113.74,31.06,103.35
20080701235931.25,31.76,104.20
20080702000643.16,31.09,103.32
20080702001236.23,32.29,104.92
20080702001746.18,32.56,105.23
20080702002415.71,31.38,103.41
20080702002950.02,31.22,103.43
20080702003821.98,31.09,103.41
20080702004127.77,32.64,105.36
20080702004832.37,31.19,103.51
20080702005142.95,31.81,104.30
20080702010038.90,32.71,105.40
20080702010416.52,31.81,104.24
20080702010635.78,32.46,105.05
20080702011048.03,32.40,104.99
20080702011542.00,32.60,105.22
20080702011926.11,32.26,104.89
20080702012317.67,32.53,105.22
20080702012816.30,31.82,104.32
20080702013319.39,31.76,104.21
20080702013935.97,30.80,103.16
20080702014215.45,32.26,104.97
20080702020320.72,32.65,105.37
20080702021621.60,32.50,105.14
20080702022023.02,32.70,105.32
20080702022410.50,31.85,104.27
20080702022745.77,32.11,104.51
20080702023717.39,31.51,104.06
20080702024737.48,32.68,105.34
20080702024901.58,31.83,104.23
20080702025513.36,32.47,105.15
20080702031852.76,31.70,104.98
20080702032945.05,32.38,105.14
20080702033232.60,32.56,105.29
20080702034403.71,32.20,104.58
20080702035135.42,32.28,104.88
20080702035518.43,31.26,104.31
20080702035747.27,31.57,104.60
20080702040835.21,32.32,104.92
20080702041129.97,31.36,103.19
20080702041540.13,32.79,105.59
20080702041951.91,31.07,103.29
20080702042941.14,31.87,104.11
20080702043217.45,32.43,105.11
20080702043540.14,31.35,103.45
20080702043955.02,31.76,104.21
20080702044358.47,32.50,105.19
20080702044612.40,32.56,105.23
20080702044816.50,32.47,105.15
20080702045012.28,31.89,104.27
20080702050906.96,31.78,104.39
20080702051035.93,31.34,103.74
20080702051857.49,32.66,104.95
20080702052634.64,31.75,104.20
20080702053730.36,32.57,105.28
20080702054321.65,31.80,104.19
20080702054629.85,32.49,105.08
20080702055138.23,32.39,105.15
20080702061120.15,32.41,105.40
20080702062035.21,31.43,104.15
20080702062704.25,32.67,105.18
20080702062813.58,32.63,105.14
20080702063120.99,31.32,103.69
20080702064108.26,31.07,103.40
20080702064856.30,31.24,103.44
20080702070353.53,31.88,104.18
20080702070659.12,32.23,104.79
20080702072736.71,31.38,103.48
20080702073050.27,31.33,103.68
20080702073716.43,32.68,105.32
20080702074355.23,31.05,103.24
20080702074813.72,31.59,103.98
20080702075532.32,30.99,103.26
20080701094654.23,32.95,105.56
20080701171610.12,32.63,105.18
20080701205806.55,30.58,103.22
20080702011937.01,31.43,103.92
20080702013257.71,32.04,103.86
20080702020111.81,31.39,103.38
20080702020802.82,31.90,104.01
20080702031855.65,31.80,103.73
20080702035434.39,32.48,105.10
20080702035701.05,31.07,104.46
20080702035740.77,32.38,105.42
20080702044901.60,31.21,105.85
20080702050224.00,31.20,103.24
20080702053648.69,32.41,104.95
20080701094651.46,32.15,104.34
20080702020759.27,31.55,105.00
20080702031909.34,32.93,104.87
20080702035755.08,31.05,103.06
20080702044909.31,32.76,105.44
20080702053657.13,31.12,103.51
20080702080621.88,31.29,105.15
20080702080824.11,32.27,104.96
20080702082235.47,31.44,103.93
20080702084014.64,32.66,105.27
20080702085640.85,31.26,103.60
20080702091055.89,31.13,103.58
20080702093157.57,31.85,104.01
20080702093604.78,32.55,105.06
20080702094509.05,32.51,105.16
20080702095025.83,32.36,104.99
20080702100255.24,32.63,105.21
20080702100354.00,32.52,105.06
20080702101357.27,30.96,103.18
20080702102445.02,32.56,105.08
20080702103345.03,32.24,104.94
20080702104012.92,32.27,104.92
20080702105256.46,31.33,103.44
20080702110341.09,31.45,103.64
20080702111952.16,31.88,104.05
20080702112921.25,32.58,105.33
20080702113632.71,32.58,105.26
20080702114249.77,31.31,104.24
20080702115659.59,31.75,104.16
20080702122850.88,32.63,105.38
20080702123152.24,32.75,105.07
20080702123751.89,32.77,105.57
20080702124136.79,31.09,103.40
20080702130223.17,32.55,105.12
20080702130805.06,31.82,104.26
20080702131658.92,31.32,105.24
20080702132224.26,32.47,105.15
20080702133241.61,32.19,104.69
20080702133725.70,32.35,105.01
20080702135906.59,32.27,104.94
20080702140156.23,32.45,105.08
20080702140627.67,31.06,103.26
20080702141745.02,32.30,103.70
20080702142007.70,32.23,104.75
20080702144027.69,32.24,104.95
20080702144755.94,31.92,104.23
20080702145219.50,31.44,103.93
20080702145833.53,32.35,104.93
20080702150421.78,31.69,104.26
20080702150633.05,32.79,105.58
20080702150949.23,31.83,104.25
20080702151048.63,31.32,103.44
20080702151227.13,32.33,105.04
20080702152155.04,33.02,103.91
20080702153006.89,31.27,103.44
20080702153245.22,32.44,105.08
20080702153720.48,31.34,103.37
20080702154058.87,32.62,105.38
20080702154554.55,31.78,104.16
20080702155337.77,32.44,105.04
20080702161736.78,31.49,103.45
20080702163057.70,32.84,105.52
20080702163603.71,32.01,104.49
20080702164128.82,32.32,104.89
20080702164532.20,31.75,104.15
20080702165752.21,31.82,104.26
20080702170217.22,33.14,104.64
20080702170252.94,32.84,105.49
20080702171549.83,31.88,104.20
20080702173011.40,31.38,102.58
20080702174710.61,32.50,105.21
20080702180717.15,32.72,105.32
20080702183415.94,32.48,105.14
20080702183943.01,31.31,103.66
20080702184306.07,31.16,103.44
20080702184801.52,31.14,103.36
20080702185225.97,31.52,104.03
20080702185954.57,32.66,105.36
20080702190444.20,32.51,105.20
20080702191139.35,32.41,105.06
20080702194253.34,32.50,105.17
