20080701080836.71,32.63,105.35
20080701081852.14,32.60,105.34
20080701082740.41,32.27,104.94
20080701083416.28,31.23,103.45
20080701091113.07,32.69,105.40
20080701091247.36,32.47,105.07
20080701094100.52,32.30,105.44
20080701094642.24,32.80,106.54
20080701095032.31,32.63,105.37
20080701095449.28,32.67,105.40
20080701105750.40,32.21,104.71
20080701111259.68,32.27,104.79
20080701112358.47,32.49,105.17
20080701113729.37,33.45,105.33
20080701114517.35,31.78,104.27
20080701115101.34,31.34,103.72
20080701115611.48,32.60,105.30
20080701121154.55,31.91,105.11
20080701122102.60,30.99,103.22
20080701123315.80,31.94,104.84
20080701125019.08,31.39,103.82
20080701130219.28,31.33,103.20
20080701131332.06,32.04,104.12
20080701131606.86,31.34,103.16
20080701131817.78,31.29,103.56
20080701133026.12,31.27,103.58
20080701133817.53,31.72,104.13
20080701135127.30,31.25,103.59
20080701135257.50,32.35,105.08
20080701141208.96,32.48,105.13
20080701143241.04,32.58,105.28
20080701144343.49,31.19,103.41
20080701144750.55,32.54,105.14
20080701145131.25,32.22,104.60
20080701145438.28,31.82,104.31
20080701150558.92,31.22,103.60
20080701151429.66,32.42,105.14
20080701152422.59,32.24,104.81
20080701154033.02,30.95,103.12
20080701160317.20,30.66,104.74
20080701160846.14,32.76,105.58
20080701161249.93,32.51,105.15
20080701161527.57,32.41,105.56
20080701170037.31,32.38,105.08
20080701170644.24,31.41,103.85
20080701171125.26,31.99,105.22
20080701171244.63,31.75,104.11
20080701171601.49,32.01,105.00
20080701171848.28,32.56,105.27
20080701175405.30,32.47,105.33
20080701175633.67,32.59,105.32
20080701180826.78,31.96,103.78
20080701182703.77,32.61,105.39
20080701183525.10,32.64,105.28
20080701184612.88,32.15,104.61
20080701185243.77,31.36,103.61
20080701185605.61,30.94,103.29
20080701185958.13,31.89,104.31
20080701190545.73,32.35,105.10
20080701190844.15,31.81,104.18
20080701191542.96,31.35,103.90
20080701191653.33,32.62,105.40
20080701192151.89,32.32,105.05
20080701193240.56,32.80,105.45
20080701193655.20,31.27,103.69
20080701193810.76,31.78,104.23
20080701195751.25,32.11,104.35
20080701200707.93,31.33,103.45
20080701202140.83,31.43,103.93
20080701205205.08,32.34,104.91
20080701205733.18,32.40,105.03
20080701205950.36,31.28,103.45
20080701210705.38,32.47,105.19
20080701211450.85,31.09,103.31
20080701211640.16,31.78,104.27
20080701213107.51,32.50,105.07
20080701213549.24,32.17,104.73
20080701213826.29,31.38,103.80
20080701215208.97,31.74,104.21
20080701222923.70,31.90,103.90
20080701230222.60,31.84,104.25
20080701230649.81,32.22,104.66
20080701231017.94,32.78,105.60
20080701233206.18,32.52,105.25
20080701233522.49,32.68,106.07
20080701234242.48,31.26,103.57
20080701234841.56,31.11,103.58
20080701235111.45,30.99,103.34
20080701235931.33,31.76,104.20
20080702000643.13,31.10,103.33
20080702001236.15,32.27,104.92
20080702001746.02,32.54,105.20
20080702002415.40,31.41,103.43
20080702002949.97,31.24,103.42
20080702003821.83,31.09,103.41
20080702004127.66,32.65,105.37
20080702004832.39,31.19,103.52
20080702005142.74,31.80,104.33
20080702010038.69,32.74,105.40
20080702010416.39,31.79,104.25
20080702010635.81,32.46,105.05
20080702011047.97,32.38,104.99
20080702011538.99,32.27,105.08
20080702011926.34,32.32,104.92
20080702012317.77,32.55,105.24
20080702012816.35,31.84,104.30
20080702013319.59,31.78,104.18
20080702014215.67,32.29,104.96
20080702020111.99,31.84,103.90
20080702020320.52,32.65,105.39
20080702021621.67,32.50,105.14
20080702022013.70,32.01,105.48
20080702022410.36,31.85,104.28
20080702022745.45,32.11,104.51
20080702024737.35,32.68,105.34
20080702024901.10,31.77,104.22
20080702025513.36,32.47,105.14
20080702025924.51,32.20,105.59
20080702031844.65,31.49,105.09
20080702032945.17,32.39,105.15
20080702033232.14,32.59,105.34
20080702034402.63,32.15,104.65
20080702035134.56,32.23,104.88
20080702035435.69,32.72,105.19
20080702035743.89,32.14,104.58
20080702040834.29,32.30,104.88
20080702041129.14,31.32,103.20
20080702041540.02,32.77,105.56
20080702041951.51,31.08,103.29
20080702042940.35,31.81,104.09
20080702043217.20,32.42,105.12
20080702043539.60,31.34,103.43
20080702043954.87,31.77,104.21
20080702044358.30,32.50,105.19
20080702044612.22,32.57,105.24
20080702044816.41,32.48,105.15
20080702044908.87,32.77,105.47
20080702045009.55,31.83,104.35
20080702045527.12,30.81,103.52
20080702050907.16,31.85,104.32
20080702051035.61,31.33,103.74
20080702052634.36,31.79,104.22
20080702053730.03,32.57,105.29
20080702054321.29,31.91,104.26
20080702054629.47,32.50,105.08
20080702055136.99,32.63,105.13
20080702061108.42,31.71,105.00
20080702062033.87,31.55,104.04
20080702062701.74,32.65,105.31
20080702062809.33,32.57,105.32
20080702063120.35,31.29,103.76
20080702064107.79,31.09,103.43
20080702064855.26,31.20,103.41
20080702070352.54,31.99,104.08
20080702070658.63,32.22,104.80
20080702072737.97,31.61,103.84
20080702073050.47,31.32,103.63
20080702073716.18,32.69,105.30
20080702074354.96,31.03,103.24
20080702074813.39,31.59,103.98
20080702075532.19,30.99,103.25
20080701094653.51,32.75,105.57
20080701205804.55,30.40,103.50
20080701210706.17,32.59,105.17
20080702020111.91,31.40,103.45
20080702023717.57,31.66,104.01
20080702050214.96,30.86,102.28
20080702053646.56,32.46,105.03
20080702072740.39,31.42,103.14
20080701094650.78,31.35,104.06
20080701210705.57,32.38,105.00
20080702020753.34,31.67,104.91
20080702031853.32,30.28,103.92
20080702050225.68,31.64,105.25
20080702053656.76,31.15,103.51
20080702080618.74,31.28,105.19
20080702080824.58,32.28,104.95
20080702082236.02,31.44,103.93
20080702084014.97,32.66,105.26
20080702085641.16,31.26,103.60
20080702091055.79,31.15,103.62
20080702093158.03,31.85,104.00
20080702093604.95,32.55,105.07
20080702094509.56,32.49,105.17
20080702095026.25,32.38,105.04
20080702100354.59,32.53,105.06
20080702101357.78,30.95,103.18
20080702102445.23,32.56,105.10
20080702103345.57,32.22,104.94
20080702104013.32,32.25,104.92
20080702105256.99,31.34,103.44
20080702110341.67,31.46,103.65
20080702111952.74,31.88,104.03
20080702112921.76,32.57,105.34
20080702113633.34,32.57,105.26
20080702114251.11,31.30,104.24
20080702115700.23,31.77,104.13
20080702122851.80,32.63,105.40
20080702123152.56,32.76,105.08
20080702123753.04,32.74,105.50
20080702124137.37,31.08,103.40
20080702130223.19,32.54,105.13
20080702130805.56,31.81,104.26
20080702131657.60,31.43,105.40
20080702132224.63,32.48,105.16
20080702133241.92,32.19,104.72
20080702133725.71,32.31,104.97
20080702135906.82,32.26,104.94
20080702140156.57,32.46,105.08
20080702140628.67,31.06,103.24
20080702141746.87,32.25,103.80
20080702142008.13,32.24,104.73
20080702144028.65,32.24,104.93
20080702144756.43,31.92,104.23
20080702145219.95,31.44,103.93
20080702145833.42,32.32,104.92
20080702150422.56,31.59,104.20
20080702150633.88,32.76,105.58
20080702150949.67,31.82,104.24
20080702151049.51,31.32,103.48
20080702151227.71,32.37,105.07
20080702152215.99,31.17,103.19
20080702153006.91,31.25,103.41
20080702153245.68,32.43,105.07
20080702153720.87,31.34,103.37
20080702154059.32,32.61,105.38
20080702154554.80,31.76,104.14
20080702155338.46,32.44,105.05
20080702161737.26,31.48,103.45
20080702163058.24,32.84,105.49
20080702163604.19,32.01,104.49
20080702164129.24,32.31,104.89
20080702164531.90,31.75,104.02
20080702165752.71,31.83,104.25
20080702170253.39,32.84,105.49
20080702171550.37,31.88,104.20
20080702173012.27,31.36,102.57
20080702174711.07,32.50,105.22
20080702180718.21,32.69,105.30
20080702183416.33,32.49,105.15
20080702183942.69,31.31,103.69
20080702184306.80,31.03,103.26
20080702184801.50,31.17,103.37
20080702185226.04,31.54,104.00
20080702185954.48,32.65,105.34
20080702190443.31,32.57,105.24
20080702191139.35,32.40,105.04
20080702194253.31,32.49,105.19
20080702200616.84,32.50,105.30
20080702202621.04,31.29,103.44
20080702205707.37,30.99,104.86
20080702205944.23,31.72,104.13
20080702212438.46,31.17,103.52
20080702213009.60,31.47,104.16
20080702213810.77,32.41,105.09
20080702214913.14,32.31,104.90
20080702215622.56,31.93,104.69
20080702220051.67,32.35,105.06
20080702220536.65,32.46,105.22
20080702221221.03,31.14,104.39
20080702221507.33,31.88,104.00
20080702222436.96,33.34,106.12
20080702223208.43,32.14,104.62
20080702223743.09,31.45,103.91
20080702230100.10,32.41,105.01
20080702230252.04,32.41,105.12
20080702231008.18,32.09,104.16
20080702233316.82,32.42,104.97
20080702233748.30,31.35,103.53
20080702234225.33,32.59,105.07
20080702234527.16,32.68,105.19
20080702235130.85,32.27,104.91
20080703000454.82,31.26,103.64
20080703000752.25,32.64,105.31
20080703001448.22,32.70,105.37
20080703002745.71,32.39,105.04
20080703003154.56,32.38,105.04
20080703004100.67,32.58,105.24
20080703005015.33,31.85,104.05
20080703005142.91,32.77,105.94
20080703005505.28,32.32,104.81
20080703005711.97,31.96,103.81
20080703010330.93,32.04,104.35
20080703010738.49,31.30,103.59
20080703013310.02,32.48,105.33
20080703014229.55,31.51,104.04
20080703014856.75,32.70,105.44
20080703015104.55,31.30,103.24
20080703015822.65,31.02,103.50
20080703020112.30,32.51,105.24
20080703020904.81,32.19,104.70
20080703021031.26,32.05,104.27
20080703021209.32,32.48,105.09
20080703021554.69,31.14,104.12
20080703022020.82,31.66,103.51
20080703022255.67,32.67,105.37
20080703022847.28,32.41,105.13
20080703023112.23,31.88,104.16
20080703023617.54,31.95,104.27
20080703023943.85,31.69,104.39
20080703025028.56,32.48,105.05
20080703025549.36,31.29,103.50
20080703030104.59,32.36,105.13
20080703030357.54,32.32,104.91
20080703030543.30,31.42,104.23
20080703030905.08,32.41,105.06
20080703031344.06,31.72,102.53
20080703031703.49,32.80,105.39
20080703031920.68,31.82,104.33
20080703032126.50,32.50,105.12
20080703032609.95,31.00,102.35
20080703034013.73,32.59,105.34
20080703035154.93,32.31,104.88
20080703035800.89,32.49,105.14
20080703040111.53,30.82,103.47
20080703040237.89,29.81,103.85
20080703040310.98,31.58,104.76
20080703041649.54,32.31,104.65
20080703042052.43,31.39,103.43
20080703042216.02,32.32,104.90
20080703042601.68,31.32,103.68
20080703042802.07,32.60,105.01
20080703043202.34,32.85,105.48
20080703044432.81,32.63,105.01
20080703045100.06,31.80,104.77
20080703045739.80,31.73,104.26
20080703050053.21,31.34,103.35
20080703050845.34,32.07,104.32
20080703051205.13,32.05,104.28
20080703051314.23,32.56,105.18
20080703051519.07,32.04,104.61
20080703051604.84,31.87,104.27
20080703051649.55,33.32,106.33
20080703052355.07,31.80,104.98
20080703053432.60,31.19,103.62
20080703054348.27,31.33,103.47
20080703060116.43,32.35,105.04
20080703060841.58,32.58,104.92
20080703061339.29,32.34,105.05
20080703062151.32,31.97,104.38
20080703064420.94,32.54,105.21
20080703064757.27,31.89,103.32
20080703070309.38,32.25,104.88
20080703071144.92,31.95,103.21
20080703071320.96,30.88,103.29
20080703071758.48,31.39,103.81
20080703072339.49,32.35,105.04
20080703072709.71,32.36,104.92
20080703074647.08,32.98,104.66
20080702112910.53,31.43,103.84
20080702153319.99,31.79,104.23
20080702221242.71,32.53,105.12
20080702230127.37,31.85,104.02
20080703020822.49,32.47,105.07
20080703032524.56,32.07,102.98
20080703035816.27,31.04,103.50
20080703045056.96,30.54,103.66
20080703060913.30,32.52,105.19
20080703080605.71,32.69,105.40
20080703081141.48,32.19,104.58
20080703081322.59,32.64,105.33
20080703082948.33,32.35,105.06
20080703090256.96,32.15,103.99
20080703090945.34,31.31,103.38
20080703091146.83,32.64,105.39
20080703092255.59,31.44,104.16
20080703092727.64,31.90,104.76
20080703094139.99,32.74,105.42
20080703100825.14,31.26,103.65
20080703101843.04,32.84,105.48
20080703102506.73,31.23,103.48
20080703103110.89,32.35,105.11
20080703104717.67,31.24,103.60
20080703105340.52,31.70,105.77
20080703110924.91,32.48,105.08
20080703113508.97,32.30,104.88
20080703114025.98,31.51,103.99
20080703115000.14,32.72,105.03
20080703120542.29,32.76,104.98
20080703120812.07,31.25,103.47
20080703121513.55,31.67,105.06
20080703122022.19,31.17,103.48
20080703124854.46,32.69,105.40
20080703130744.41,32.36,105.36
20080703131340.93,32.18,104.58
20080703133509.74,30.81,103.30
20080703135313.07,31.88,104.31
20080703140832.55,31.31,103.66
20080703141740.62,30.97,103.31
20080703142609.10,31.86,104.20
20080703143729.23,32.53,105.27
20080703145303.05,31.39,103.89
20080703145553.78,32.61,105.33
20080703151201.10,31.29,103.84
20080703152208.55,32.44,105.06
20080703154638.25,31.82,104.22
20080703155248.07,31.58,104.04
20080703155635.84,31.41,103.89
20080703160345.26,31.71,104.18
20080703161257.19,32.75,105.03
20080703161956.11,31.34,103.39
20080703162126.02,30.89,103.33
20080703165121.27,32.56,105.33
20080703171738.09,32.66,105.32
20080703173538.70,32.62,105.32
20080703181143.71,31.04,103.42
20080703184133.28,32.61,105.39
20080703184511.70,31.14,103.81
20080703184603.66,31.94,104.27
20080703185300.20,32.45,105.12
20080703190402.77,31.93,104.23
20080703193128.05,31.72,104.08
20080703195221.48,32.41,105.13
20080703195955.06,31.85,104.14
20080703201408.02,31.37,103.32
20080703201649.87,32.67,105.38
20080703203042.67,31.63,104.11
20080703203121.87,32.46,105.11
20080703203405.84,31.39,103.36
20080703203503.45,31.05,102.97
20080703205257.18,32.62,105.38
20080703205449.61,32.75,105.37
20080703212347.13,32.41,104.99
20080703212951.71,31.67,104.11
20080703214713.95,31.23,103.46
20080703215155.96,32.19,104.59
20080703220105.42,32.83,105.41
20080703220818.53,31.48,103.35
20080703222314.45,31.31,103.41
20080703222542.40,32.56,105.19
20080703224121.89,30.86,104.59
20080703224757.38,32.43,105.02
20080703224857.04,31.13,103.43
20080703225821.80,32.79,105.43
20080703232925.64,31.34,103.85
20080703234928.81,31.70,104.11
20080704000340.86,32.68,105.34
20080704000454.69,31.32,103.73
20080704000729.15,31.82,104.28
20080704001111.23,32.35,104.96
20080704001852.16,32.21,104.97
20080704003057.72,32.42,105.07
20080704003229.63,32.85,104.99
20080704003744.46,32.64,105.30
20080704004202.47,32.19,104.62
20080704004544.12,32.50,105.15
20080704004617.04,32.10,103.44
20080704004906.75,31.83,104.32
20080704005728.75,31.07,103.42
20080704010621.61,32.10,104.22
20080704011716.67,31.94,104.29
20080704012121.59,31.04,103.23
20080704012302.67,31.89,104.22
20080704012649.07,31.19,103.37
20080704012757.58,31.89,104.20
20080704013631.48,32.08,104.42
20080704014019.30,32.57,105.24
20080704014233.33,31.01,103.42
20080704015151.31,32.03,106.11
20080704015248.94,32.57,105.25
20080704020649.50,31.71,105.61
20080704021552.24,32.81,105.55
20080704022347.26,31.33,103.38
20080704022656.81,31.63,104.06
20080704023224.20,31.92,104.26
20080704024524.69,31.78,104.26
20080704025530.53,31.35,103.82
20080704025725.81,32.31,104.91
20080704030141.28,31.79,104.18
20080704032430.32,32.77,105.41
20080704032830.43,31.53,104.00
20080704033048.58,31.56,103.95
20080704033911.15,31.22,103.41
20080704034019.67,32.15,104.56
20080704035649.64,31.96,104.38
20080704035734.33,32.27,104.68
20080704040050.93,32.72,105.41
20080704040353.41,31.31,103.65
20080704040832.85,32.64,105.29
20080704041106.13,32.02,105.09
20080704041349.05,31.27,103.57
20080704041922.87,32.39,105.01
20080704042348.87,31.46,103.35
20080704042544.14,31.88,103.90
20080704042735.55,32.39,105.06
20080704042852.96,32.41,105.07
20080704043649.50,32.12,103.94
20080704044242.23,31.72,103.23
20080704044524.75,32.65,105.30
20080704044936.84,32.20,104.60
20080704045223.98,31.82,104.23
20080704050119.12,32.57,105.35
20080704050408.53,31.42,103.76
20080704050822.87,32.78,105.45
20080704050924.04,31.17,103.76
20080704051111.67,31.77,104.39
20080704051510.79,31.38,103.85
20080704052207.54,32.36,104.98
20080704052842.87,32.50,105.06
20080704052929.70,31.29,103.84
20080704054656.80,31.35,103.69
20080704055208.25,31.30,103.48
20080704055816.41,32.68,105.40
20080704060148.34,32.49,105.68
20080704060246.41,31.28,103.59
20080704060909.68,32.40,105.05
20080704061711.38,31.81,104.28
20080704062047.43,30.88,103.43
20080704063058.11,32.22,104.68
20080704064701.50,31.33,103.37
20080704064938.14,31.28,103.44
20080704065403.42,31.97,104.59
20080704065850.78,31.44,103.94
20080704070752.94,32.62,105.32
20080704071041.22,32.47,105.09
20080704071225.91,31.06,103.28
20080704071846.60,32.05,104.43
20080704072030.06,31.81,104.06
20080704073053.74,32.55,105.30
20080704073250.35,32.29,104.97
20080704073832.38,31.91,104.28
20080704074949.26,31.12,103.44
20080704075230.13,31.07,103.41
20080703090223.27,30.60,103.16
20080703094012.65,31.41,104.28
20080703121526.63,32.60,105.08
20080703185326.54,31.64,103.29
20080704003758.12,31.05,103.50
20080704022213.87,31.05,103.78
20080704030141.71,32.17,104.34
20080704030941.73,32.65,103.87
20080704042110.87,31.00,103.28
20080704053007.21,32.54,103.97
20080703121523.39,31.29,103.41
20080704030959.64,31.48,103.89
20080704053023.21,31.02,103.34
20080704082522.08,31.38,103.95
20080704082858.37,32.05,104.63
20080704083117.76,31.68,104.10
20080704083502.95,32.67,105.35
20080704084313.52,32.39,105.01
20080704084536.49,32.29,104.86
20080704090609.73,32.48,104.96
20080704091246.20,32.51,105.12
20080704091438.97,32.50,105.22
20080704092044.20,31.97,104.10
20080704093319.24,31.63,104.03
20080704093734.60,32.43,105.17
20080704094509.36,32.15,104.85
20080704101302.43,31.66,104.03
20080704104033.11,32.03,104.00
20080704104217.31,32.49,105.52
20080704104325.99,32.67,105.39
20080704104907.44,32.79,105.45
20080704111713.93,31.88,104.39
20080704114414.93,31.65,104.60
20080704120729.17,32.31,105.68
20080704121819.32,31.37,103.88
20080704123529.72,32.50,105.22
20080704130853.92,32.16,104.23
20080704131222.35,32.16,104.23
20080704135404.68,32.56,105.08
20080704140600.80,30.99,103.30
20080704141417.20,32.24,104.67
20080704143327.86,31.75,104.61
20080704145220.52,32.27,104.74
20080704145624.83,31.29,103.71
20080704152818.06,32.73,105.79
20080704152947.83,32.12,104.63
20080704153624.03,31.30,103.56
20080704154235.13,32.10,104.44
20080704154606.16,31.95,104.19
20080704155804.13,31.01,103.41
20080704160719.94,32.00,104.24
20080704160922.20,31.10,103.43
20080704161928.40,32.57,105.15
20080704163504.52,32.55,105.29
20080704164436.87,31.89,106.04
20080704165127.17,31.32,103.13
20080704165229.54,31.87,104.55
20080704165549.21,32.32,105.03
20080704165911.45,32.56,105.12
20080704170452.99,32.43,104.94
20080704172242.67,31.09,103.32
20080704173240.73,31.34,103.34
20080704174056.11,32.17,104.49
20080704181447.19,32.18,104.60
20080704181707.54,31.36,103.46
20080704181935.76,31.23,103.42
20080704182421.19,31.22,103.66
20080704182921.44,30.89,103.37
20080704183237.59,31.81,103.01
20080704184344.96,31.38,103.53
20080704190425.32,32.30,104.88
20080704190656.67,31.72,104.08
20080704193912.25,31.40,103.83
20080704194316.46,31.26,103.64
20080704195254.91,31.90,104.20
20080704195817.23,30.92,103.27
20080704195945.53,31.54,103.99
20080704201847.06,32.35,104.97
20080704203105.51,31.28,103.58
20080704203227.24,31.49,103.97
20080704203514.33,31.43,103.88
20080704204513.19,31.41,103.90
20080704205050.77,32.37,105.01
20080704205901.00,31.30,103.77
20080704212245.41,31.49,103.96
20080704213348.89,31.39,103.90
20080704214504.65,31.90,104.17
20080704220044.88,31.89,104.29
20080704220255.16,31.28,103.54
20080704220527.61,31.30,104.43
20080704221135.92,32.38,105.05
20080704221855.10,32.50,105.16
20080704223140.30,31.29,103.78
20080704223705.29,31.38,103.76
20080704224554.45,31.34,103.82
20080704224921.31,31.27,104.24
20080704225548.08,31.70,104.56
20080704230209.90,32.11,103.85
20080704230325.93,32.47,104.92
20080704232232.35,31.97,104.19
20080704232433.45,31.81,104.17
20080704232734.67,31.48,103.90
20080704233415.85,32.31,104.82
20080704234550.50,31.95,104.27
20080704235153.48,32.32,103.80
20080704235511.45,32.55,105.03
20080705000130.31,30.97,103.27
20080705002955.42,31.33,103.66
20080705003612.93,31.25,103.47
20080705004255.20,32.34,104.91
20080705004714.75,32.42,105.10
20080705005849.50,31.35,103.71
20080705010656.43,32.39,105.08
20080705011208.95,32.47,105.20
20080705011513.24,32.25,104.62
20080705012010.61,31.32,103.62
20080705012420.22,31.07,103.26
20080705013204.27,31.10,103.39
20080705013818.24,31.51,103.74
20080705013948.21,32.45,105.05
20080705014844.67,31.26,103.37
20080705015435.14,31.05,103.46
20080705015620.61,32.46,105.15
20080705015951.47,30.97,103.60
20080705020315.87,32.59,105.35
20080705020907.59,32.38,105.02
20080705021452.35,32.47,105.16
20080705021639.69,31.18,103.35
20080705022014.49,32.55,105.28
20080705022851.06,32.56,105.27
20080705023120.85,32.76,105.56
20080705023736.08,32.02,104.47
20080705023946.18,32.31,105.00
20080705024117.24,32.50,105.21
20080705024443.64,32.34,104.92
20080705025020.07,32.35,103.56
20080705025210.19,32.61,104.92
20080705025520.33,32.55,105.21
20080705030214.58,31.98,104.34
20080705030857.34,31.54,103.89
20080705031319.07,32.39,104.86
20080705031623.39,31.26,103.52
20080705031711.17,31.69,105.48
20080705031820.44,31.12,103.42
20080705032511.39,31.86,104.26
20080705032926.97,32.11,104.19
20080705034055.23,32.78,104.66
20080705035045.87,32.40,105.05
20080705041014.30,30.79,103.52
20080705041257.02,32.56,105.11
20080705041419.53,32.20,104.56
20080705041621.48,32.40,105.13
20080705042216.10,31.74,104.57
20080705042648.41,32.59,105.28
20080705043359.37,32.56,105.22
20080705043823.77,32.40,104.98
20080705043918.35,31.95,104.24
20080705044415.75,31.35,103.44
20080705045125.07,31.24,104.26
20080705045214.82,31.66,105.63
20080705045405.23,32.48,105.03
20080705050113.14,31.23,103.71
20080705050214.68,30.81,103.57
20080705050308.23,32.51,105.23
20080705051526.21,31.32,104.01
20080705052548.33,31.78,104.23
20080705053651.18,31.46,103.02
20080705054101.84,31.20,103.52
20080705060045.75,31.93,104.11
20080705060135.97,32.30,104.88
20080705060749.16,31.07,104.26
20080705060818.12,31.98,104.46
20080705061055.08,31.83,104.12
20080705061343.08,31.94,104.06
20080705061845.19,32.35,104.99
20080705061951.95,31.85,104.10
20080705062239.70,31.85,103.98
20080705062421.02,30.95,103.24
20080705062612.57,30.09,104.52
20080705062651.04,32.13,104.58
20080705063127.20,31.37,103.99
20080705063201.78,31.95,104.92
20080705063526.93,32.51,105.14
20080705070334.17,31.28,103.49
20080705071309.73,32.51,105.19
20080705072719.25,32.10,104.92
20080705073314.10,31.06,104.16
20080705073634.74,31.99,104.88
20080705073933.63,31.36,103.84
20080705074055.65,31.36,103.84
20080705074547.48,32.48,105.10
20080705075032.06,31.86,104.34
20080704165922.44,31.86,103.86
20080704223739.73,31.50,103.96
20080705004721.37,31.90,103.62
20080705021700.20,31.75,104.83
20080705025216.66,32.60,105.00
20080705050054.95,32.64,105.40
20080705080418.02,30.97,103.66
20080705081956.31,31.71,104.12
20080705083850.31,31.75,104.22
20080705090516.47,32.76,105.57
20080705091254.07,31.00,103.44
20080705093819.14,31.27,103.67
20080705094952.53,32.47,105.19
20080705100251.27,31.54,104.03
20080705101024.38,32.39,104.96
20080705101349.25,32.26,104.90
20080705101825.99,32.50,105.61
20080705103724.82,31.05,103.24
20080705105606.05,32.27,105.05
20080705110651.47,31.81,104.36
20080705111739.48,31.75,104.15
20080705112218.24,31.96,104.21
20080705114158.20,31.44,103.84
20080705120944.03,31.37,103.86
20080705122524.78,32.19,104.62
20080705124455.06,31.87,104.23
20080705124841.22,31.84,104.42
20080705125245.79,32.67,105.38
20080705125656.50,32.66,105.68
20080705130338.53,32.38,105.06
20080705132654.69,32.80,105.43
20080705133058.69,32.73,105.42
20080705134037.89,32.82,105.43
20080705142912.42,31.32,103.69
20080705150024.64,31.20,102.96
20080705153148.21,32.73,105.62
20080705153734.84,31.06,103.25
20080705160043.12,31.35,103.33
20080705161350.45,32.25,104.97
20080705163918.94,32.33,105.01
20080705170306.17,32.13,104.63
20080705171059.07,32.56,105.23
20080705173228.56,31.59,103.89
20080705175402.96,32.41,105.06
20080706001544.47,31.28,103.16
20080706001656.59,30.84,103.35
20080706001838.63,31.34,103.39
20080706002815.43,30.87,104.51
20080706003708.66,32.63,105.34
20080706004138.44,32.56,105.19
20080706005205.88,32.25,104.69
20080706010007.88,32.66,105.39
20080706010509.44,32.42,105.03
20080706011007.68,32.59,105.13
20080706011308.07,32.32,104.91
20080706012141.49,32.31,104.91
20080706012532.10,31.17,103.49
20080706014246.17,32.79,105.49
20080706014738.25,31.95,104.16
20080706014819.08,32.58,103.98
20080706020426.39,32.45,105.07
20080706021158.25,32.78,105.19
20080706021455.31,31.76,104.26
20080706022756.74,32.52,105.22
20080706024049.17,32.16,104.54
