20080701080836.78,32.64,105.36
20080701081851.31,32.54,105.28
20080701082740.12,32.26,104.91
20080701083417.06,31.24,103.44
20080701091112.73,32.67,105.42
20080701091247.38,32.49,105.09
20080701094100.34,32.31,105.41
20080701094637.93,31.82,105.64
20080701095032.33,32.64,105.37
20080701095449.69,32.71,105.39
20080701105750.36,32.24,104.69
20080701111259.15,32.27,104.80
20080701112358.13,32.49,105.21
20080701113718.53,32.62,104.45
20080701114517.24,31.79,104.25
20080701115101.58,31.39,103.74
20080701115610.84,32.59,105.32
20080701122102.71,30.99,103.20
20080701123316.79,32.08,104.83
20080701125018.73,31.42,103.82
20080701130219.39,31.34,103.26
20080701131332.94,32.05,104.24
20080701131817.70,31.31,103.63
20080701133025.73,31.27,103.61
20080701133817.96,31.72,104.13
20080701135127.33,31.25,103.58
20080701135257.14,32.36,105.07
20080701141208.97,32.49,105.14
20080701143241.35,32.59,105.31
20080701144343.90,31.18,103.46
20080701144750.84,32.56,105.14
20080701145130.53,32.21,104.59
20080701145438.79,31.84,104.31
20080701150558.83,31.24,103.63
20080701152422.16,32.27,104.81
20080701154032.02,31.03,103.15
20080701160318.24,30.76,104.74
20080701160845.98,32.70,105.57
20080701161249.52,32.48,105.17
20080701161527.37,32.39,105.55
20080701170037.21,32.39,105.07
20080701170644.24,31.43,103.86
20080701171244.60,31.76,104.12
20080701171848.39,32.58,105.26
20080701175407.00,32.68,104.59
20080701182704.15,32.64,105.42
20080701183524.95,32.65,105.28
20080701184612.22,32.16,104.52
20080701185245.39,31.34,103.77
20080701185605.78,30.94,103.29
20080701185957.66,31.88,104.33
20080701190545.15,32.33,105.14
20080701190844.91,31.81,104.18
20080701191543.30,31.35,103.86
20080701191653.67,32.62,105.36
20080701192151.63,32.32,105.05
20080701193240.46,32.80,105.45
20080701193655.18,31.29,103.73
20080701193810.41,31.75,104.19
20080701200707.95,31.26,103.58
20080701202141.39,31.46,103.89
20080701205205.67,32.37,104.89
20080701205733.69,32.43,105.04
20080701205950.50,31.29,103.45
20080701210705.85,32.37,104.98
20080701211450.76,31.10,103.32
20080701213107.50,32.48,105.08
20080701213548.91,32.21,104.70
20080701213826.12,31.39,103.80
20080701215209.07,31.76,104.20
20080701222924.17,31.89,103.93
20080701230222.23,31.84,104.25
20080701230648.98,32.17,104.63
20080701231018.01,32.78,105.59
20080701233205.69,32.52,105.23
20080701234242.29,31.26,103.57
20080701234846.09,31.37,103.37
20080701235113.20,31.08,103.40
20080701235930.95,31.75,104.18
20080702000643.20,31.11,103.33
20080702001236.06,32.27,104.92
20080702001746.44,32.55,105.21
20080702002415.70,31.38,103.39
20080702002950.12,31.22,103.45
20080702004127.67,32.66,105.37
20080702004832.53,31.19,103.55
20080702005143.05,31.80,104.32
20080702010039.02,32.70,105.38
20080702010416.36,31.78,104.26
20080702010635.51,32.46,105.06
20080702011538.86,32.28,105.11
20080702011924.46,32.20,104.79
