WDT,20080701080852.06,P
WDT,20080701080902.08,S
WXT,20080701080849.42,P
WXT,20080701080858.86,S
MIAX,20080701080901.40,P
MIAX,20080701080920.76,S
JMG,20080701080846.18,P
JMG,20080701080852.50,S
PWU,20080701080850.66,P
PWU,20080701080900.84,S
QCH,20080701080840.08,P
QCH,20080701080840.62,S
SPA,20080701080905.08,P
SPA,20080701080923.96,S
MIAX,20080701081917.56,P
MIAX,20080701081936.90,S
JMG,20080701081901.72,P
JMG,20080701081908.40,S
PWU,20080701081906.62,P
PWU,20080701081916.74,S
QCH,20080701081856.10,P
QCH,20080701081858.32,S
WDT,20080701082801.58,P
WDT,20080701082816.48,S
WXT,20080701082754.56,P
WXT,20080701082804.06,S
LUYA,20080701082809.30,P
LUYA,20080701082827.58,S
MIAX,20080701082813.72,P
MIAX,20080701082838.14,S
JMG,20080701082750.92,P
JMG,20080701082759.02,S
MXI,20080701082801.76,P
MXI,20080701082816.30,S
PWU,20080701082747.84,P
PWU,20080701082753.00,S
QCH,20080701082748.88,P
QCH,20080701082755.10,S
XCO,20080701082807.48,P
XCO,20080701082827.70,S
HSH,20080701083435.74,P
HSH,20080701083446.26,S
JJS,20080701083438.00,P
JJS,20080701083449.90,S
MXI,20080701083428.18,P
MXI,20080701083435.38,S
YZP,20080701083422.88,P
YZP,20080701083430.24,S
WDT,20080701091303.74,P
WDT,20080701091314.58,S
WXT,20080701091259.30,P
WXT,20080701091307.16,S
LUYA,20080701091310.88,P
LUYA,20080701091328.58,S
MIAX,20080701091317.14,P
MIAX,20080701091338.88,S
JJS,20080701091316.68,P
JJS,20080701091338.12,S
JMG,20080701091256.72,P
JMG,20080701091303.24,S
MXI,20080701091311.80,P
MXI,20080701091331.18,S
PWU,20080701091256.30,P
PWU,20080701091301.50,S
QCH,20080701091251.58,P
QCH,20080701091251.58,S
SPA,20080701091309.36,P
SPA,20080701091327.52,S
XCO,20080701091317.38,P
XCO,20080701091338.76,S
WDT,20080701094119.76,P
WDT,20080701094137.52,S
WXT,20080701094121.88,P
WXT,20080701094138.96,S
LUYA,20080701094120.62,P
LUYA,20080701094140.22,S
MIAX,20080701094127.76,P
MIAX,20080701094151.94,S
JJS,20080701094129.04,P
JJS,20080701094151.36,S
MXI,20080701094128.42,P
MXI,20080701094148.18,S
PWU,20080701094114.98,P
PWU,20080701094125.04,S
QCH,20080701094107.78,P
QCH,20080701094113.52,S
SPA,20080701094129.86,P
SPA,20080701094150.92,S
XCO,20080701094126.56,P
XCO,20080701094146.36,S
WDT,20080701095048.04,P
WDT,20080701095058.22,S
WXT,20080701095045.36,P
WXT,20080701095054.40,S
JMG,20080701095041.76,P
JMG,20080701095047.74,S
PWU,20080701095046.24,P
PWU,20080701095056.00,S
QCH,20080701095035.96,P
QCH,20080701095036.46,S
WDT,20080701095504.32,P
WDT,20080701095514.02,S
WXT,20080701095502.40,P
WXT,20080701095511.00,S
LUYA,20080701095507.18,P
LUYA,20080701095518.66,S
MIAX,20080701095513.60,P
MIAX,20080701095531.64,S
JMG,20080701095500.26,P
JMG,20080701095507.94,S
PWU,20080701095504.42,P
PWU,20080701095514.54,S
QCH,20080701095454.04,P
QCH,20080701095454.36,S
WDT,20080701105813.30,P
WDT,20080701105828.28,S
JMG,20080701105804.40,P
JMG,20080701105814.26,S
PWU,20080701105755.42,P
PWU,20080701105758.86,S
QCH,20080701105802.18,P
QCH,20080701105809.84,S
WDT,20080701111320.92,P
WDT,20080701111335.46,S
WXT,20080701111313.30,P
WXT,20080701111321.86,S
LUYA,20080701111329.34,P
LUYA,20080701111351.24,S
JMG,20080701111312.06,P
JMG,20080701111321.02,S
PWU,20080701111305.04,P
PWU,20080701111308.30,S
QCH,20080701111309.46,P
QCH,20080701111316.20,S
SPA,20080701111320.44,P
SPA,20080701111333.92,S
WDT,20080701112415.22,P
WDT,20080701112427.18,S
WXT,20080701112411.34,P
WXT,20080701112419.08,S
MIAX,20080701112423.74,P
MIAX,20080701112446.68,S
JJS,20080701112429.34,P
JJS,20080701112451.22,S
JMG,20080701112407.26,P
JMG,20080701112413.28,S
PWU,20080701112409.52,P
PWU,20080701112416.22,S
SPA,20080701112424.32,P
SPA,20080701112442.70,S
WDT,20080701113736.68,P
WDT,20080701113745.66,S
HSH,20080701113745.00,P
HSH,20080701113759.56,S
JJS,20080701113742.18,P
JJS,20080701113752.92,S
JMG,20080701113751.90,P
JMG,20080701113810.92,S
JJS,20080701114104.88,P
JJS,20080701114109.30,S
MXI,20080701114102.24,P
MXI,20080701114103.10,S
QCH,20080701114103.06,P
QCH,20080701114106.02,S
XCO,20080701114103.60,P
XCO,20080701114107.94,S
XJI,20080701114103.94,P
XJI,20080701114103.94,S
WDT,20080701114547.84,P
WDT,20080701114612.16,S
WXT,20080701114539.80,P
WXT,20080701114557.10,S
HSH,20080701114538.66,P
HSH,20080701114553.94,S
JJS,20080701114521.12,P
JJS,20080701114522.38,S
JMG,20080701114538.72,P
JMG,20080701114555.54,S
MXI,20080701114524.78,P
MXI,20080701114529.30,S
PWU,20080701114531.00,P
PWU,20080701114540.40,S
QCH,20080701114538.22,P
QCH,20080701114556.00,S
SPA,20080701114537.62,P
SPA,20080701114550.46,S
XJI,20080701114549.78,P
XJI,20080701114613.42,S
YGD,20080701114546.24,P
YGD,20080701114607.12,S
YZP,20080701114536.74,P
YZP,20080701114553.86,S
HSH,20080701115119.66,P
HSH,20080701115131.84,S
JJS,20080701115116.86,P
JJS,20080701115127.76,S
JMG,20080701115133.02,P
JMG,20080701115156.44,S
MXI,20080701115108.76,P
MXI,20080701115113.32,S
PWU,20080701115123.10,P
PWU,20080701115142.06,S
SPA,20080701115126.42,P
SPA,20080701115143.44,S
XJI,20080701115124.48,P
XJI,20080701115139.08,S
YGD,20080701115123.54,P
YGD,20080701115139.32,S
YZP,20080701115110.94,P
YZP,20080701115118.52,S
WXT,20080701115623.68,P
WXT,20080701115633.14,S
JMG,20080701115620.80,P
JMG,20080701115626.96,S
PWU,20080701115624.42,P
PWU,20080701115633.98,S
SPA,20080701115638.46,P
SPA,20080701115657.14,S
WDT,20080701121221.08,P
WDT,20080701121238.22,S
JMG,20080701121204.64,P
JMG,20080701121210.30,S
PWU,20080701121206.18,P
PWU,20080701121212.44,S
QCH,20080701121212.56,P
