20080701080836.67,32.65,105.34
20080701081852.59,32.65,105.36
20080701082740.70,32.27,104.92
20080701083416.64,31.21,103.43
20080701091113.31,32.70,105.38
20080701091247.33,32.48,105.07
20080701094100.17,32.30,105.44
20080701094653.40,32.76,105.59
20080701095032.52,32.61,105.34
20080701095449.64,32.70,105.38
20080701105750.27,32.20,104.69
20080701111259.67,32.27,104.78
20080701112358.84,32.49,105.19
20080701113728.38,33.53,105.41
20080701114517.47,31.78,104.26
20080701115101.43,31.36,103.71
20080701115611.53,32.61,105.32
20080701121154.68,31.89,105.13
20080701122102.38,31.00,103.23
20080701123320.37,32.36,104.92
20080701125019.29,31.41,103.83
20080701130219.41,31.32,103.19
20080701131331.62,32.14,104.03
20080701131607.48,31.32,103.18
20080701131817.90,31.29,103.55
20080701133026.33,31.30,103.57
20080701133817.60,31.72,104.12
20080701135127.60,31.23,103.58
20080701135257.91,32.36,105.10
20080701141208.90,32.50,105.14
20080701143241.18,32.55,105.31
20080701144343.89,31.17,103.44
20080701144750.83,32.56,105.15
20080701145131.13,32.22,104.60
20080701145439.16,31.82,104.26
20080701150559.33,31.24,103.62
20080701151428.64,32.37,105.18
20080701152422.76,32.25,104.80
20080701154034.10,30.93,103.08
20080701160317.03,30.65,104.74
20080701160846.13,32.77,105.59
20080701161249.92,32.49,105.16
20080701161527.67,32.40,105.53
20080701170037.36,32.39,105.09
20080701170644.33,31.42,103.85
20080701171127.83,32.09,105.17
20080701171244.90,31.78,104.06
20080701171607.75,32.24,105.49
20080701171848.35,32.58,105.26
20080701175403.88,32.49,105.37
20080701175633.76,32.60,105.35
20080701182704.41,32.63,105.40
20080701183524.92,32.64,105.27
20080701184612.77,32.16,104.58
20080701185245.03,31.35,103.77
20080701185606.99,30.94,103.30
20080701185958.48,31.90,104.27
20080701190545.66,32.36,105.11
20080701190845.62,31.85,104.24
20080701191543.22,31.38,103.89
20080701191653.35,32.63,105.39
20080701192151.84,32.36,105.06
20080701193240.60,32.79,105.44
20080701193655.39,31.26,103.68
20080701193810.70,31.77,104.22
20080701195751.81,32.15,104.50
20080701200708.17,31.30,103.47
20080701202141.21,31.46,103.90
20080701205205.04,32.34,104.90
20080701205733.90,32.44,105.05
20080701205950.42,31.27,103.46
20080701210705.67,32.39,105.00
20080701211450.81,31.07,103.32
20080701211640.60,31.84,104.18
20080701213108.02,32.42,105.07
20080701213549.23,32.21,104.71
20080701213826.31,31.41,103.79
20080701215208.93,31.75,104.18
20080701222923.31,31.82,103.91
20080701230222.60,31.84,104.22
20080701230649.98,32.26,104.64
20080701231018.01,32.76,105.57
20080701233205.31,32.53,105.22
20080701234242.58,31.30,103.56
20080701234843.87,31.22,103.47
20080701235111.49,30.97,103.39
20080701235931.38,31.80,104.08
20080702000643.10,31.08,103.33
20080702001236.35,32.30,104.89
20080702001745.95,32.56,105.22
20080702002415.89,31.40,103.43
20080702002509.59,31.80,105.73
20080702002950.11,31.20,103.43
20080702003821.51,31.06,103.45
20080702004127.23,32.61,105.34
20080702004832.34,31.17,103.51
20080702005143.18,31.81,104.25
20080702010038.86,32.71,105.38
20080702010416.56,31.79,104.21
20080702010635.71,32.47,105.08
20080702011048.10,32.43,105.01
20080702011542.09,32.56,105.26
20080702011926.07,32.25,104.84
20080702012317.77,32.51,105.27
20080702012816.57,31.82,104.29
20080702013319.35,31.80,104.16
20080702014215.60,32.28,104.93
20080702020100.51,32.61,104.71
20080702020320.78,32.62,105.38
20080702020800.44,32.18,104.64
20080702021621.68,32.51,105.15
20080702022022.33,32.72,105.39
20080702022410.68,31.80,104.22
20080702022745.77,32.12,104.51
20080702023717.69,31.69,104.03
20080702024737.54,32.69,105.35
20080702024901.74,31.83,104.22
20080702025513.20,32.47,105.14
20080702025929.48,32.42,104.84
20080702031851.98,31.91,104.79
20080702032945.17,32.39,105.14
20080702033232.58,32.65,105.38
20080702034403.76,32.21,104.58
20080702035135.66,32.30,104.85
20080702035436.99,32.69,105.21
20080702035518.69,31.46,104.09
20080702035743.07,31.65,104.94
20080702040835.70,32.33,104.91
20080702041128.49,31.36,103.34
20080702041540.93,32.74,105.50
20080702041951.85,31.05,103.30
20080702042939.74,31.81,104.09
20080702043217.70,32.44,105.12
20080702043539.87,31.39,103.45
20080702043955.52,31.78,104.18
20080702044358.56,32.51,105.18
20080702044612.69,32.55,105.23
20080702044816.63,32.48,105.14
20080702044909.41,32.76,105.43
20080702045012.63,31.87,104.29
20080702045855.29,32.50,104.99
20080702050907.74,31.79,104.37
20080702051036.07,31.35,103.73
20080702052634.90,31.77,104.19
20080702053730.50,32.58,105.28
20080702054321.17,31.80,104.22
20080702054629.92,32.49,105.07
20080702055138.43,32.38,105.15
20080702061026.99,31.21,103.67
20080702062033.98,31.46,104.28
20080702062701.94,32.69,105.32
20080702062813.71,32.60,105.14
20080702063121.19,31.32,103.69
20080702064108.35,31.07,103.40
20080702064856.58,31.24,103.43
20080702070353.19,31.96,104.04
20080702070659.37,32.25,104.78
20080702072732.92,31.32,103.72
20080702073050.79,31.33,103.64
20080702073716.56,32.69,105.31
20080702074355.26,31.03,103.25
20080702074813.79,31.58,103.97
20080702075532.52,30.97,103.26
20080701205804.60,30.38,103.55
20080702011937.29,31.46,103.90
20080702013255.26,31.28,103.56
20080702031904.67,30.88,103.22
20080702035754.16,31.37,103.86
20080702035830.66,33.10,105.99
20080702053656.92,31.14,103.49
20080702072736.10,32.05,104.30
20080702013931.24,30.59,103.30
20080702080824.73,32.28,104.92
20080702082236.12,31.46,103.92
20080702084014.21,32.66,105.28
20080702085641.70,31.29,103.62
20080702091056.86,31.21,103.51
20080702093158.13,31.79,104.00
20080702094509.36,32.51,105.15
20080702095026.43,32.39,105.01
20080702100354.22,32.52,105.06
20080702101357.94,30.92,103.20
20080702102445.21,32.59,105.09
20080702103346.02,32.26,104.90
20080702104013.70,32.29,104.89
20080702105257.12,31.30,103.44
20080702110341.91,31.37,103.60
20080702111952.58,31.86,104.02
20080702112921.68,32.58,105.32
20080702113633.32,32.61,105.26
20080702114251.21,31.13,103.96
20080702115700.15,31.77,104.10
20080702122851.66,32.64,105.40
20080702123152.28,32.73,105.08
20080702123752.39,32.77,105.55
20080702124137.30,31.08,103.40
20080702130221.93,32.53,105.17
20080702130805.82,31.83,104.21
20080702131711.01,32.07,104.60
20080702132224.84,32.47,105.17
20080702133241.86,32.19,104.68
20080702133726.13,32.41,105.04
20080702135907.68,32.31,104.92
20080702140156.45,32.44,105.06
20080702140628.49,31.04,103.28
20080702141750.23,32.04,104.31
20080702142008.22,32.22,104.74
20080702144032.21,32.40,105.01
20080702144756.37,31.92,104.22
20080702145219.89,31.43,103.88
20080702145833.85,32.36,104.93
20080702150422.82,31.82,104.28
20080702150633.80,32.78,105.58
20080702150949.53,31.82,104.24
20080702151048.13,31.30,103.56
20080702151227.53,32.33,105.03
20080702153007.06,31.26,103.43
20080702153245.70,32.44,105.07
20080702153720.89,31.34,103.37
20080702154059.19,32.62,105.37
20080702154554.71,31.74,104.21
20080702155338.17,32.47,105.04
20080702161738.80,31.42,103.61
20080702163057.87,32.84,105.50
20080702163604.19,32.02,104.47
20080702164129.09,32.30,104.88
20080702164533.04,31.76,104.16
20080702165753.01,31.82,104.30
20080702170253.33,32.84,105.48
20080702171550.25,31.88,104.19
20080702173005.90,31.02,103.32
20080702174710.34,32.50,105.22
20080702180717.64,32.73,105.34
20080702183416.31,32.50,105.15
20080702183942.88,31.30,103.67
20080702184306.89,31.05,103.25
20080702184801.53,31.13,103.35
20080702185226.08,31.51,104.03
20080702185954.23,32.65,105.32
20080702190443.82,32.56,105.23
20080702191139.57,32.41,105.07
20080702194254.15,32.48,105.14
20080702200614.13,32.77,105.66
20080702202621.63,31.31,103.40
20080702205945.05,31.75,104.13
20080702212438.67,31.18,103.52
20080702213010.04,31.46,104.15
20080702213811.09,32.42,105.08
20080702214914.00,32.32,104.91
20080702215631.58,32.43,104.55
20080702220051.62,32.38,105.07
20080702220537.96,32.44,105.18
20080702221225.73,31.25,103.95
20080702221508.13,31.81,104.17
20080702222435.60,33.63,106.16
20080702223209.50,32.15,104.60
20080702223743.67,31.47,103.90
20080702230101.70,32.45,105.06
20080702230252.58,32.39,105.11
20080702231007.52,32.09,104.51
20080702233313.58,32.47,104.84
20080702233749.03,31.32,103.39
20080702234225.18,32.63,105.13
20080702234526.81,32.65,105.25
20080702235131.35,32.26,104.93
20080703000455.66,31.28,103.73
20080703000752.88,32.65,105.29
20080703001448.62,32.65,105.42
20080703002746.04,32.38,105.04
20080703003155.68,32.41,105.11
20080703004100.14,32.46,105.13
