WDT,20080701080852.06,P
WDT,20080701080902.08,S
WXT,20080701080849.42,P
WXT,20080701080858.92,S
LUYA,20080701080856.84,P
LUYA,20080701080906.98,S
MIAX,20080701080901.40,P
MIAX,20080701080920.42,S
JMG,20080701080846.18,P
JMG,20080701080852.50,S
MXI,20080701080905.76,P
MXI,20080701080925.24,S
PWU,20080701080850.66,P
PWU,20080701080900.80,S
QCH,20080701080840.08,P
QCH,20080701080842.46,S
SPA,20080701080903.98,P
SPA,20080701080924.34,S
WDT,20080701081907.90,P
WDT,20080701081918.02,S
WXT,20080701081905.36,P
WXT,20080701081914.16,S
MIAX,20080701081917.56,P
MIAX,20080701081934.54,S
JMG,20080701081901.72,P
JMG,20080701081908.42,S
PWU,20080701081906.62,P
PWU,20080701081916.72,S
QCH,20080701081856.10,P
QCH,20080701081858.30,S
SPA,20080701081921.06,P
SPA,20080701081940.20,S
WDT,20080701082801.58,P
WDT,20080701082816.46,S
WXT,20080701082754.56,P
WXT,20080701082804.04,S
LUYA,20080701082809.30,P
LUYA,20080701082827.56,S
MIAX,20080701082813.72,P
MIAX,20080701082838.12,S
JJS,20080701082804.58,P
JJS,20080701082823.86,S
JMG,20080701082750.92,P
JMG,20080701082759.02,S
MXI,20080701082801.76,P
MXI,20080701082814.16,S
PWU,20080701082747.84,P
PWU,20080701082753.00,S
QCH,20080701082748.88,P
QCH,20080701082755.08,S
SPA,20080701082804.56,P
SPA,20080701082818.26,S
XCO,20080701082807.48,P
XCO,20080701082827.80,S
YZP,20080701082813.52,P
YZP,20080701082836.98,S
WXT,20080701083456.20,P
WXT,20080701083519.44,S
HSH,20080701083435.74,P
HSH,20080701083446.22,S
JJS,20080701083438.14,P
JJS,20080701083452.74,S
MXI,20080701083435.50,P
MXI,20080701083441.84,S
PWU,20080701083445.70,P
PWU,20080701083504.60,S
SPA,20080701083445.20,P
SPA,20080701083503.78,S
XJI,20080701083435.96,P
XJI,20080701083448.00,S
YZP,20080701083430.28,P
YZP,20080701083435.36,S
WDT,20080701091128.26,P
WDT,20080701091138.80,S
WXT,20080701091126.12,P
WXT,20080701091135.26,S
LUYA,20080701091130.38,P
LUYA,20080701091142.66,S
MIAX,20080701091137.20,P
MIAX,20080701091154.36,S
JMG,20080701091123.72,P
JMG,20080701091130.90,S
PWU,20080701091127.96,P
PWU,20080701091138.66,S
QCH,20080701091117.24,P
QCH,20080701091120.12,S
WDT,20080701091304.98,P
WDT,20080701091316.60,S
WXT,20080701091259.30,P
WXT,20080701091307.14,S
LUYA,20080701091311.64,P
LUYA,20080701091328.56,S
MIAX,20080701091317.14,P
MIAX,20080701091338.86,S
HSH,20080701091321.60,P
HSH,20080701091343.28,S
JJS,20080701091316.68,P
JJS,20080701091338.20,S
JMG,20080701091256.72,P
JMG,20080701091303.48,S
MXI,20080701091311.80,P
MXI,20080701091327.82,S
PWU,20080701091256.30,P
PWU,20080701091301.50,S
QCH,20080701091251.58,P
QCH,20080701091254.14,S
SPA,20080701091311.10,P
SPA,20080701091327.80,S
XCO,20080701091317.38,P
XCO,20080701091338.78,S
YZP,20080701091324.12,P
YZP,20080701091351.06,S
WDT,20080701094121.70,P
WDT,20080701094137.30,S
WXT,20080701094117.70,P
WXT,20080701094131.34,S
LUYA,20080701094123.52,P
LUYA,20080701094139.90,S
MIAX,20080701094128.08,P
MIAX,20080701094147.20,S
HSH,20080701094140.96,P
HSH,20080701094203.58,S
JJS,20080701094129.04,P
JJS,20080701094146.60,S
JMG,20080701094103.02,P
JMG,20080701094105.84,S
MXI,20080701094128.42,P
MXI,20080701094146.70,S
PWU,20080701094114.98,P
PWU,20080701094125.06,S
QCH,20080701094107.78,P
QCH,20080701094112.10,S
SPA,20080701094129.98,P
SPA,20080701094150.92,S
XCO,20080701094126.56,P
XCO,20080701094143.46,S
YZP,20080701094136.08,P
YZP,20080701094205.00,S
WDT,20080701095048.04,P
WDT,20080701095058.22,S
WXT,20080701095045.36,P
WXT,20080701095054.38,S
MIAX,20080701095057.48,P
MIAX,20080701095114.66,S
JMG,20080701095041.76,P
JMG,20080701095047.74,S
PWU,20080701095046.24,P
PWU,20080701095055.98,S
QCH,20080701095035.98,P
QCH,20080701095038.24,S
XJI,20080701095124.06,P
XJI,20080701095158.40,S
YZP,20080701095111.20,P
YZP,20080701095140.64,S
WDT,20080701095504.32,P
WDT,20080701095514.02,S
WXT,20080701095502.40,P
WXT,20080701095511.06,S
LUYA,20080701095507.18,P
LUYA,20080701095518.64,S
MIAX,20080701095513.60,P
MIAX,20080701095531.32,S
JMG,20080701095500.26,P
JMG,20080701095508.00,S
PWU,20080701095504.42,P
PWU,20080701095514.52,S
QCH,20080701095454.04,P
QCH,20080701095456.82,S
WDT,20080701111320.92,P
WDT,20080701111335.44,S
WXT,20080701111313.30,P
WXT,20080701111321.88,S
LUYA,20080701111329.34,P
LUYA,20080701111350.02,S
MIAX,20080701111333.74,P
MIAX,20080701111359.70,S
JJS,20080701111323.78,P
JJS,20080701111342.14,S
JMG,20080701111312.06,P
JMG,20080701111321.02,S
PWU,20080701111305.04,P
PWU,20080701111308.30,S
QCH,20080701111309.46,P
QCH,20080701111316.20,S
SPA,20080701111319.78,P
SPA,20080701111333.68,S
YZP,20080701111332.94,P
YZP,20080701111355.18,S
WDT,20080701112416.16,P
WDT,20080701112427.18,S
WXT,20080701112411.34,P
WXT,20080701112419.06,S
LUYA,20080701112421.98,P
LUYA,20080701112436.32,S
MIAX,20080701112427.12,P
MIAX,20080701112446.66,S
JJS,20080701112428.38,P
JJS,20080701112449.16,S
JMG,20080701112407.26,P
JMG,20080701112413.34,S
PWU,20080701112409.52,P
PWU,20080701112416.20,S
QCH,20080701112359.96,P
QCH,20080701112402.34,S
SPA,20080701112424.32,P
SPA,20080701112441.34,S
YZP,20080701112435.96,P
YZP,20080701112503.62,S
WDT,20080701114549.64,P
WDT,20080701114612.18,S
WXT,20080701114540.86,P
WXT,20080701114557.08,S
LUYA,20080701114556.16,P
LUYA,20080701114626.14,S
MIAX,20080701114600.74,P
MIAX,20080701114634.28,S
HSH,20080701114538.66,P
HSH,20080701114554.00,S
JJS,20080701114532.98,P
JJS,20080701114544.04,S
JMG,20080701114539.72,P
JMG,20080701114555.42,S
MXI,20080701114524.78,P
MXI,20080701114529.50,S
