WDT,20080730160003.52,P
WDT,20080809010241.87,P
WDT,20080809061919.09,P
WDT,20080809155939.90,P
WDT,20080809155959.88,S
WDT,20080818073016.81,P
WDT,20080818073020.93,S
WDT,20080818174357.75,P
WDT,20080818001000.09,P
WDT,20080818003000.09,P
WDT,20080818044035.37,P
WDT,20080818163916.79,P
WDT,20080818163943.95,S
WDT,20080818075725.13,P
WDT,20080818075727.39,S
WDT,20080818011005.19,P
WDT,20080818011025.83,S
WDT,20080818225853.33,P
WDT,20080818225919.55,S
WDT,20080818183244.31,P
WDT,20080818002151.33,P
WDT,20080818040507.89,P
WDT,20080818160718.09,P
WDT,20080818160728.53,S
WDT,20080818193455.23,P
WDT,20080818193517.09,S
WDT,20080818192309.75,P
WDT,20080818192339.43,S
WDT,20080818082537.07,P
WDT,20080818082548.69,S
WDT,20080818184514.23,P
WDT,20080818184516.27,S
WDT,20080818215659.05,P
WDT,20080818215709.53,S
WDT,20080818025651.75,P
WDT,20080818004207.37,P
WDT,20080818004216.67,S
WDT,20080818164344.61,P
WDT,20080818164354.69,S
WDT,20080818171055.97,P
WDT,20080818171100.59,S
WDT,20080818192447.73,P
WDT,20080818192458.37,S
WDT,20080818193155.57,P
WDT,20080818193218.87,S
WDT,20080818232301.99,P
WDT,20080818232310.13,S
WDT,20080818232022.71,P
WDT,20080818232036.79,S
WDT,20080818200946.49,P
WDT,20080818201007.21,S
WDT,20080818204120.47,P
WDT,20080818204144.15,S
WDT,20080818070841.45,P
WDT,20080818072915.87,P
WDT,20080818072925.55,S
WDT,20080818173527.37,P
WDT,20080818173535.79,S
WDT,20080818175642.69,P
WDT,20080818211603.23,P
WDT,20080818211607.49,S
WDT,20080818172456.09,P
WDT,20080818022246.87,P
WDT,20080818022307.89,S
WDT,20080818182157.91,P
WDT,20080818080429.47,P
WDT,20080818080450.17,S
WDT,20080818051603.33,P
WDT,20080818051624.49,S
WDT,20080818115136.99,P
WDT,20080818115139.17,S
WDT,20080818104249.83,P
WDT,20080818104251.83,S
WDT,20080818174318.73,P
WDT,20080818174337.25,S
WDT,20080818070428.31,P
WDT,20080818070438.61,S
WDT,20080818070430.33,P
WDT,20080818070449.17,S
WDT,20080818060750.57,P
WDT,20080818060754.29,S
WDT,20080818195126.63,P
WDT,20080818195140.43,S
WDT,20080818182906.51,P
WDT,20080818171958.79,P
WDT,20080818175037.67,P
WDT,20080818181037.61,P
WDT,20080818220431.97,P
WDT,20080818220433.99,S
WDT,20080818181743.31,P
WDT,20080818181830.69,S
WDT,20080818195601.13,P
WDT,20080818195603.77,S
WDT,20080818174238.59,P
WDT,20080818174244.45,S
WDT,20080818155939.55,P
WDT,20080818160001.83,S
WDT,20080819085904.49,P
WDT,20080819085907.59,S
WDT,20080819025210.63,P
WDT,20080819025212.79,S
WDT,20080819021937.95,P
WDT,20080819022004.51,S
WDT,20080819041602.57,P
WDT,20080819041620.85,S
WDT,20080819024439.73,P
WDT,20080819024444.37,S
WDT,20080819091737.53,P
WDT,20080819040856.23,P
WDT,20080819040906.31,S
