WDT,20080701080852.06,P
WXT,20080701080849.42,P
LUYA,20080701080856.84,P
MIAX,20080701080901.40,P
JMG,20080701080846.18,P
MXI,20080701080905.76,P
PWU,20080701080850.66,P
QCH,20080701080840.08,P
SPA,20080701080903.98,P
WDT,20080701081907.90,P
WXT,20080701081905.36,P
MIAX,20080701081917.56,P
JMG,20080701081901.72,P
PWU,20080701081906.62,P
QCH,20080701081856.10,P
SPA,20080701081921.06,P
WDT,20080701082801.58,P
WXT,20080701082754.56,P
LUYA,20080701082809.30,P
MIAX,20080701082813.72,P
JJS,20080701082804.58,P
JMG,20080701082750.92,P
MXI,20080701082801.76,P
PWU,20080701082747.84,P
QCH,20080701082748.88,P
SPA,20080701082804.56,P
XCO,20080701082807.48,P
YZP,20080701082813.52,P
WXT,20080701083456.20,P
HSH,20080701083435.74,P
JJS,20080701083436.48,P
MXI,20080701083435.50,P
PWU,20080701083445.70,P
SPA,20080701083445.20,P
XJI,20080701083435.96,P
YZP,20080701083430.28,P
WDT,20080701091128.26,P
WXT,20080701091126.12,P
LUYA,20080701091130.38,P
MIAX,20080701091137.20,P
JMG,20080701091123.72,P
PWU,20080701091127.96,P
QCH,20080701091117.24,P
WDT,20080701091304.98,P
WXT,20080701091259.30,P
LUYA,20080701091311.64,P
MIAX,20080701091317.14,P
HSH,20080701091321.60,P
JJS,20080701091316.68,P
JMG,20080701091256.72,P
MXI,20080701091311.80,P
PWU,20080701091256.30,P
QCH,20080701091251.58,P
SPA,20080701091311.10,P
XCO,20080701091317.38,P
YZP,20080701091324.12,P
WDT,20080701094121.70,P
WXT,20080701094117.70,P
LUYA,20080701094123.52,P
MIAX,20080701094128.08,P
JJS,20080701094129.04,P
JMG,20080701094103.02,P
MXI,20080701094128.42,P
PWU,20080701094114.98,P
QCH,20080701094107.78,P
SPA,20080701094129.98,P
XCO,20080701094126.56,P
WDT,20080701095048.04,P
WXT,20080701095045.36,P
MIAX,20080701095057.48,P
JMG,20080701095041.76,P
PWU,20080701095046.24,P
QCH,20080701095035.98,P
WDT,20080701095504.32,P
WXT,20080701095502.40,P
LUYA,20080701095507.18,P
MIAX,20080701095513.60,P
JMG,20080701095500.26,P
PWU,20080701095504.42,P
QCH,20080701095454.04,P
WDT,20080701111320.92,P
WXT,20080701111313.30,P
LUYA,20080701111329.34,P
MIAX,20080701111333.74,P
JJS,20080701111323.78,P
