LUYA,20080731014103.76,P
LUYA,20080731014107.76,S
MIAX,20080731014112.76,P
MIAX,20080731014123.76,S
WXT,20080731014118.76,P
WXT,20080731014134.76,S
LUYA,20080731021649.76,P
LUYA,20080731021707.76,S
WXT,20080731021654.76,P
WXT,20080731021658.76,S
MIAX,20080731021655.76,P
MIAX,20080731021712.76,S
WXT,20080731034322.76,P
WXT,20080731034330.76,S
MIAX,20080731034328.76,P
MIAX,20080731034346.76,S
LUYA,20080731034343.76,P
LUYA,20080731034356.76,S
WXT,20080731073738.76,P
WXT,20080731073742.76,S
LUYA,20080731073755.76,P
LUYA,20080731073812.76,S
MIAX,20080731073801.76,P
MIAX,20080731073822.76,S
PWU,20080801000112.76,P
PWU,20080801000116.76,S
WXT,20080801000114.76,P
WXT,20080801000119.76,S
QCH,20080801000116.76,P
QCH,20080801000120.76,S
JMG,20080801000116.76,P
JMG,20080801000123.76,S
MXI,20080801000121.76,P
MXI,20080801000130.76,S
JJS,20080801000129.76,P
JJS,20080801000145.76,S
XCO,20080801000158.76,P
XJI,20080801000728.76,P
JMG,20080801000738.76,P
XCO,20080801000759.76,P
QCH,20080801000822.76,P
QCH,20080801002012.76,P
QCH,20080801002015.76,S
QCH,20080801002017.76,P
QCH,20080801002036.76,S
WXT,20080801002025.76,P
WXT,20080801002033.76,S
QCH,20080801002226.76,P
QCH,20080801002242.76,S
JMG,20080801002239.76,P
JMG,20080801002248.76,S
PWU,20080801002246.76,P
PWU,20080801002251.76,S
WXT,20080801002249.76,P
JJS,20080801002307.76,P
JJS,20080801002328.76,S
QCH,20080801002329.76,P
XCO,20080801002330.76,P
PWU,20080801002335.76,P
JMG,20080801002339.76,P
HSH,20080801002718.76,P
QCH,20080801002735.76,P
QCH,20080801002819.76,S
JMG,20080801002752.76,P
PWU,20080801002759.76,P
PWU,20080801002833.76,S
QCH,20080801002951.76,P
QCH,20080801002957.76,S
PWU,20080801003012.76,P
MXI,20080801003042.76,P
JMG,20080801003411.76,P
MXI,20080801003416.76,P
MXI,20080801003423.76,S
HSH,20080801003419.76,P
HSH,20080801003427.76,S
XJI,20080801003435.76,P
HSH,20080801003831.76,P
PWU,20080801003845.76,P
