PWU,20080801000112.82,P
PWU,20080801000116.36,S
WXT,20080801000114.14,P
WXT,20080801000119.78,S
JMG,20080801000115.46,P
JMG,20080801000123.00,S
QCH,20080801000116.96,P
QCH,20080801000120.16,S
MXI,20080801000121.18,P
MXI,20080801000130.62,S
JJS,20080801000130.66,P
JJS,20080801000145.40,S
XCO,20080801000158.76,P
XJI,20080801000727.72,P
JMG,20080801000738.78,P
XCO,20080801000759.68,P
QCH,20080801000823.84,P
MXI,20080801002209.58,P
JMG,20080801002239.92,P
JMG,20080801002248.62,S
PWU,20080801002246.24,P
PWU,20080801002251.70,S
WXT,20080801002250.24,P
JJS,20080801002307.96,P
JJS,20080801002328.68,S
XCO,20080801002330.06,P
PWU,20080801002334.82,P
JMG,20080801002339.24,P
JMG,20080801003411.24,P
MXI,20080801003416.00,P
MXI,20080801003423.08,S
HSH,20080801003419.04,P
HSH,20080801003427.82,S
XJI,20080801003434.98,P
MXI,20080801004019.16,P
MXI,20080801004125.00,S
QCH,20080801004026.00,P
QCH,20080801004101.30,S
PWU,20080801004033.04,P
PWU,20080801004046.00,S
XJI,20080801004033.66,P
XCO,20080801004130.24,P
MXI,20080801004247.68,P
MXI,20080801004252.22,S
JJS,20080801004256.60,P
HSH,20080801004259.00,P
HSH,20080801004310.94,S
QCH,20080801004329.70,P
QCH,20080801004332.70,S
JMG,20080801004516.24,P
JMG,20080801004557.74,S
QCH,20080801004526.12,P
QCH,20080801004546.06,S
MXI,20080801004608.48,P
MXI,20080801004611.50,S
MXI,20080801004609.00,P
MXI,20080801004612.02,S
PWU,20080801004552.52,P
PWU,20080801004556.54,S
WXT,20080801004558.20,P
WXT,20080801004601.80,S
XCO,20080801004615.02,P
XCO,20080801004618.74,S
JJS,20080801004616.54,P
JJS,20080801004636.46,S
LUYA,20080801004620.00,P
LUYA,20080801004636.34,S
XCO,20080801004620.60,P
XCO,20080801004640.50,S
MXI,20080801004914.64,P
MXI,20080801004922.64,S
JJS,20080801004915.48,P
JJS,20080801004929.58,S
PWU,20080801004916.04,P
PWU,20080801004929.86,S
HSH,20080801004916.58,P
QCH,20080801004928.58,P
QCH,20080801004932.04,S
WXT,20080801004940.92,P
XCO,20080801004944.36,P
JMG,20080801004944.90,P
QCH,20080801004957.00,P
QCH,20080801005530.64,P
QCH,20080801005535.74,S
WXT,20080801005544.42,P
HSH,20080801005554.44,P
MXI,20080801005619.66,P
MXI,20080801005622.74,S
MXI,20080801005736.52,P
MXI,20080801005739.52,S
PWU,20080801005752.20,P
JJS,20080801005757.24,P
JMG,20080801005759.76,P
JMG,20080801005820.32,S
XJI,20080801005819.78,P
XCO,20080801005826.46,P
XCO,20080801005914.46,S
MXI,20080801005845.14,P
MXI,20080801005848.42,S
QCH,20080801005906.16,P
QCH,20080801005924.30,S
JMG,20080801005906.58,P
JMG,20080801005924.50,S
WXT,20080801005908.08,P
WXT,20080801005926.02,S
JMG,20080801010654.20,P
MXI,20080801010702.40,P
MXI,20080801010715.26,S
JJS,20080801010723.06,P
JJS,20080801010734.86,S
XJI,20080801010727.82,P
XJI,20080801010742.32,S
QCH,20080801012322.52,P
QCH,20080801012331.20,S
PWU,20080801012331.32,P
PWU,20080801012341.20,S
JJS,20080801012343.36,P
MXI,20080801012357.02,P
XCO,20080801012422.52,P
MXI,20080801012908.26,P
MXI,20080801012913.68,S
JJS,20080801012925.04,P
JMG,20080801012955.64,P
QCH,20080801012956.36,P
XCO,20080801012958.14,P
MXI,20080801013309.48,P
MXI,20080801013313.08,S
WXT,20080801013328.28,P
WXT,20080801013344.24,S
PWU,20080801013328.30,P
QCH,20080801013344.58,P
JMG,20080801013345.44,P
MXI,20080801013425.34,P
MXI,20080801013437.10,S
JJS,20080801013432.06,P
JJS,20080801013445.76,S
HSH,20080801013434.10,P
HSH,20080801013438.72,S
XJI,20080801013438.74,P
XJI,20080801013453.68,S
WXT,20080801013453.84,P
WXT,20080801013521.64,S
MXI,20080801013942.90,P
MXI,20080801013946.04,S
JJS,20080801014008.60,P
XJI,20080801014011.32,P
XJI,20080801014021.76,S
JMG,20080801014012.00,P
JMG,20080801014032.48,S
WXT,20080801014012.50,P
WXT,20080801014035.38,S
XJI,20080801014021.76,P
XJI,20080801014034.48,S
XCO,20080801014106.48,P
PWU,20080801014115.46,P
JMG,20080801014133.24,P
QCH,20080801014158.46,P
MXI,20080801014415.02,P
MXI,20080801014448.48,S
PWU,20080801014444.20,P
PWU,20080801014451.42,S
WXT,20080801014453.84,P
WXT,20080801014507.88,S
JMG,20080801014455.10,P
JMG,20080801014510.74,S
MXI,20080801015100.36,P
MXI,20080801015103.88,S
PWU,20080801015117.78,P
PWU,20080801015132.30,S
JMG,20080801015123.86,P
JMG,20080801015145.10,S
WXT,20080801015126.06,P
PWU,20080801022847.72,P
PWU,20080801022904.82,S
JMG,20080801022918.30,P
JMG,20080801022921.36,S
LUYA,20080801022924.00,P
LUYA,20080801022936.34,S
XCO,20080801022945.44,P
XCO,20080801023009.24,S
QCH,20080801023045.64,P
MXI,20080801023048.72,P
MXI,20080801023056.22,S
HSH,20080801023050.32,P
HSH,20080801023058.12,S
JMG,20080801023056.24,P
HSH,20080801023058.12,P
HSH,20080801023111.02,S
MXI,20080801023611.40,P
MXI,20080801023627.72,S
QCH,20080801023613.28,P
QCH,20080801023647.54,S
HSH,20080801023643.86,P
WXT,20080801023647.98,P
WXT,20080801023703.02,S
JMG,20080801023649.12,P
JMG,20080801023707.02,S
XCO,20080801023720.44,P
XJI,20080801023744.12,P
QCH,20080801023757.66,P
QCH,20080801023818.04,S
QCH,20080801023853.80,P
JMG,20080801023902.94,P
PWU,20080801024157.28,P
QCH,20080801024204.30,P
QCH,20080801024219.12,S
HSH,20080801024249.22,P
HSH,20080801024302.36,S
XJI,20080801024317.94,P
JJS,20080801024300.36,P
HSH,20080801024302.36,P
HSH,20080801024315.32,S
WXT,20080801024318.82,P
JMG,20080801024342.16,P
QCH,20080801024342.52,P
QCH,20080801024416.08,S
XCO,20080801024344.46,P
MXI,20080801024934.52,P
MXI,20080801024944.24,S
JJS,20080801024944.22,P
JJS,20080801024956.20,S
HSH,20080801024947.60,P
HSH,20080801025000.66,S
XJI,20080801024949.50,P
XJI,20080801025003.20,S
JMG,20080801025027.16,P
QCH,20080801025530.46,P
QCH,20080801025533.64,S
QCH,20080801025532.94,P
QCH,20080801025552.82,S
MXI,20080801025612.40,P
MXI,20080801025630.32,S
HSH,20080801025616.10,P
HSH,20080801025718.94,S
QCH,20080801025630.48,P
MXI,20080801025704.62,P
MXI,20080801025713.34,S
JJS,20080801025707.08,P
JJS,20080801025725.56,S
XJI,20080801025711.42,P
XJI,20080801025724.72,S
JJS,20080801025724.14,P
JJS,20080801025727.94,S
PWU,20080801025734.82,P
PWU,20080801025753.46,S
JMG,20080801025736.52,P
JMG,20080801025743.16,S
WXT,20080801025739.50,P
WXT,20080801025742.56,S
XCO,20080801025817.30,P
JMG,20080801030005.88,P
JMG,20080801030023.98,S
WXT,20080801030006.88,P
WXT,20080801030022.08,S
PWU,20080801030007.46,P
PWU,20080801030012.26,S
MXI,20080801030022.98,P
JJS,20080801030039.54,P
HSH,20080801030123.10,P
HSH,20080801030133.18,S
QCH,20080801030059.88,P
QCH,20080801030109.36,S
JMG,20080801030108.86,P
JMG,20080801030112.30,S
PWU,20080801030113.70,P
PWU,20080801030124.16,S
WXT,20080801030114.16,P
WXT,20080801030126.32,S
XCO,20080801030157.14,P
PWU,20080801030310.86,P
PWU,20080801030315.40,S
WXT,20080801030321.00,P
WXT,20080801030331.80,S
JMG,20080801030321.60,P
JMG,20080801030338.12,S
HSH,20080801030327.10,P
LUYA,20080801030338.80,P
